item_id,URI
801980,
803600,
824720,
834760,
850450,
1600150,
1568680,
55100,
208292,
221910,
222573,
260690,
267780,
287900,
292800,
296470,
343370,
350640,
353850,
358190,
358220,
358370,
359496,
360650,
365380,
215100,
6040,
3920,
15920,
25010,
31900,
31220,
206690,
213350,
65270,
224960,
65600,
33180,
246300,
914890,
920567,
929480,
940980,
971690,
984470,
998790,
1016770,
1046230,
1054340,
1072480,
1087760,
1096410,
1101930,
1109050,
1796170,
793450,
815150,
843430,
846800,
848500,
853480,
891170,
917150,
917190,
919640,
929100,
931000,
976920,
987270,
992050,
1011900,
1086481,
1536700,
215004,
774791,
783120,
818960,
820540,
837861,
896640,
933610,
933940,
946780,
958320,
959410,
961490,
962630,
971070,
976900,
1015480,
1032430,
1036760,
1038280,
939790,
856210,
868420,
885440,
888850,
895600,
938220,
938490,
964230,
994910,
996450,
1054700,
1054990,
1081870,
1124080,
1151930,
958210,
829280,
847290,
848930,
853380,
861090,
861880,
905450,
916060,
949290,
992172,
1012560,
1013910,
1045010,
1048580,
1053250,
1066430,
1071130,
1087451,
1092630,
1099170,
1112340,
1112790,
1189680,
1203510,
1232520,
1233260,
1241275,
1250250,
1273690,
1285020,
1287530,
1310990,
1325800,
1326000,
1415140,
1418844,
1482860,
1490340,
1492070,
1501150,
1523720,
1562700,
1640760,
1677180,
1700220,
1742840,
1797280,
1885690,
1906530,
1962430,
2147630,
1910790,
1911560,
1940752,
1115580,
1128880,
1149710,
1179450,
1185600,
1202310,
1203040,
1286280,
1298050,
1305310,
1333410,
1343920,
1364034,
1365020,
1370050,
1423090,
1464980,
1482081,
1198960,
73095,
1061610,
1064460,
1066290,
1076160,
1081510,
1090183,
1115050,
1122700,
1126310,
1139110,
1141360,
1180491,
1191580,
1201270,
1266430,
918110,
818610,
870690,
887900,
904370,
947300,
975280,
979400,
987480,
1007520,
1027120,
1062830,
1093330,
1093800,
1102380,
368180,
384360,
399780,
400940,
403410,
421040,
428690,
439750,
440650,
456180,
461950,
462680,
485490,
492530,
499520,
539670,
1102130,
1152320,
1152420,
1174720,
1175460,
1181840,
1215110,
1222400,
1272930,
1287030,
1291790,
1296980,
1384940,
1472192,
1477920,
1481490,
1503530,
1512390,
578320,
596000,
618970,
676630,
687540,
701870,
723790,
760650,
761821,
837860,
873880,
881680,
888701,
894270,
924150,
943380,
981020,
1238520,
1483100,
1491780,
1524400,
1532460,
1543380,
1564090,
1567200,
1572040,
1594400,
1617270,
1662480,
1739300,
1743380,
1763920,
1764820,
6880,
1171370,
1174580,
1202870,
1203041,
1216710,
1218920,
1222690,
1224940,
1238100,
1276040,
1278500,
1293900,
1300211,
1321580,
1338630,
1413660,
1448800,
1489110,
1532920,
1208260,
1273220,
1278170,
1330470,
1348390,
1415420,
1425730,
1442160,
1458920,
1471530,
1475420,
1503670,
1519490,
1578357,
1627150,
1630580,
1131140,
1140660,
1155760,
1159030,
1163550,
1181770,
1210340,
1232252,
1258480,
1263820,
1336560,
1342070,
1355650,
1365390,
1414000,
1425130,
1457510,
1475430,
1324000,
1778500,
1797973,
1866430,
1902820,
1926170,
1943370,
2009860,
1952760,
1982490,
2139271,
2198872,
2232290,
1624830,
1705150,
1713870,
1733060,
1824010,
1851020,
1073320,
1643260,
1689810,
1707400,
1740660,
1855500,
1968340,
1969060,
1969100,
2007050,
2053360,
2074940,
2091250,
2105000,
1250520,
1135432,
203766,
1485070,
1514860,
1520710,
1532800,
1573750,
1586840,
1604780,
1614270,
1617870,
1652710,
1658870,
1737350,
1745280,
1791690,
1817560,
1832950,
1523510,
1537870,
1547380,
1594460,
1641830,
1642040,
1663640,
1714320,
1726520,
1761570,
1761900,
1840660,
1965800,
1969820,
2019730,
2085360,
2089350,
2091500,
1536080,
1574910,
1620720,
1665500,
1683690,
1685510,
1690440,
1694600,
1709180,
1723560,
1734470,
1781960,
1798067,
1858560,
1861290,
1137540,
22430,
38410,
38450,
41070,
99612,
112100,
200080,
227200,
269310,
287070,
297860,
301760,
329650,
335420,
351100,
1636840,
986280,
992910,
1010750,
1016250,
1019310,
1028894,
1029630,
1047440,
1097710,
1112830,
1125910,
1133120,
1144400,
1182920,
1191210,
205636,
2093320,
2105980,
2109610,
2158500,
2203060,
2233890,
1267540,
1272450,
1294060,
1327430,
1371400,
1385650,
1386620,
1388860,
1418230,
1496640,
1549180,
1562870,
211160,
1851340,
1859360,
2000110,
2077590,
2119490,
2131350,
2210140,
871570,
882790,
909610,
918670,
959860,
995770,
1006220,
1015720,
1034720,
1034750,
1051380,
1065970,
1067220,
346470,
447310,
449393,
485120,
490930,
518030,
529830,
539720,
555060,
559910,
562386,
605450,
704010,
769840,
770972,
797400,
824200,
832720,
347213,
797280,
33780,
38600,
39550,
204240,
225820,
253750,
256190,
261030,
270570,
283080,
304350,
308600,
313020,
316441,
327740,
346180,
358930,
1895130,
1926440,
1934990,
1947131,
1971260,
1973610,
1991850,
2013900,
2050050,
2076850,
1895300,
1932160,
1149550,
1150730,
1155660,
1170970,
1180900,
1204470,
1206720,
1247270,
1254860,
1267470,
1273260,
1273790,
1291330,
1297790,
1328920,
1345760,
214590,
1367420,
1378990,
1454050,
1464060,
1497820,
1526010,
1529710,
1530340,
1545250,
1545600,
1571140,
1714440,
1174860,
1714460,
1739880,
1825740,
1876350,
1941332,
1980490,
1983420,
1995870,
1998750,
2157060,
2219200,
2266310,
11280,
35450,
65300,
73041,
205910,
248170,
267772,
270760,
274520,
279140,
283940,
316060,
318520,
328900,
341090,
358250,
363990,
364810,
365660,
365890,
400790,
412770,
420640,
73093,
1386611,
457760,
461360,
479100,
486780,
514090,
522040,
538710,
541640,
573120,
583640,
589760,
646662,
696490,
721340,
777670,
779939,
817230,
820900,
839080,
210950,
840260,
874460,
941955,
949250,
961990,
978630,
1039100,
1052690,
1099460,
1166600,
1168430,
1169100,
1178790,
1188080,
1209530,
1213910,
1235762,
1248432,
1270670,
1288560,
285820,
1291010,
1300600,
1347751,
1365750,
1436950,
1453490,
1458690,
1461930,
1503030,
1503590,
1511090,
1590712,
1608040,
1662010,
1728830,
1835840,
1888130,
809140,
1906020,
1939790,
2001090,
2095140,
2158240,
2158850,
2180310,
2185770,
2187660,
6810,
7020,
208730,
259510,
271900,
681240,
592830,
314470,
322660,
338390,
343710,
345580,
348360,
355050,
355420,
368430,
372800,
374280,
378648,
381712,
387984,
391030,
398915,
570930,
431640,
433910,
440540,
464360,
465070,
512260,
533950,
544600,
565120,
572720,
584930,
655790,
671600,
698890,
724330,
736770,
742500,
786820,
808080,
998930,
1003310,
1045190,
1065100,
1105420,
1120810,
1148510,
1161410,
1178230,
1192380,
1196310,
1199660,
1235763,
1286710,
1289211,
1290270,
1295510,
1298080,
1304420,
226960,
1341210,
1395850,
1406200,
1423760,
1446280,
1449510,
1452500,
1454970,
1469170,
1493760,
1511630,
1515320,
1546930,
237010,
515171,
1557860,
1557990,
1576130,
1589680,
1599484,
1630110,
1632740,
1647960,
1664670,
1666170,
1688120,
1707790,
1744080,
1762770,
1782150,
1823600,
1866710,
1907080,
1910320,
1915550,
1937750,
1986940,
2106810,
2118540,
2164320,
2260410,
208790,
237090,
258658,
262830,
264140,
287290,
302970,
305380,
306393,
337410,
401635,
403190,
435490,
437690,
438560,
455340,
512250,
525620,
530060,
530320,
461242,
591960,
603760,
638011,
665100,
667600,
725780,
758320,
792220,
809500,
812040,
827050,
846720,
848060,
862480,
872990,
897690,
898720,
913110,
1415530,
470690,
960040,
964130,
964350,
984780,
989790,
1042390,
1047960,
1057800,
1066180,
1066900,
1092400,
1098340,
1135260,
1160750,
1167950,
1210800,
1228520,
1277830,
1280300,
1287057,
1290090,
1346960,
1367690,
1410580,
1418847,
1421020,
1443084,
1444730,
1492360,
1494400,
1502980,
1511950,
1547300,
215005,
1650250,
1673990,
1726870,
1773060,
1777090,
1807330,
1905430,
1967690,
1979320,
1979540,
1992290,
2072990,
2129390,
2193910,
1500,
15130,
32150,
32410,
44620,
243000,
265300,
266110,
273150,
314030,
326720,
327560,
346810,
361930,
364820,
370150,
384110,
387340,
388292,
398000,
733050,
433170,
439250,
467660,
468920,
492140,
495720,
545920,
580940,
595130,
600990,
616950,
621220,
640380,
675240,
691430,
717250,
724250,
729370,
755756,
810470,
883360,
884660,
951662,
984680,
1011610,
1019550,
1029980,
1074070,
1080110,
1081450,
1087426,
1090440,
1105542,
1122100,
1170010,
1280950,
1286340,
1366570,
1369340,
1413370,
1436590,
1476350,
1479630,
1486580,
1503790,
1514780,
1519060,
1525660,
1552130,
1561363,
1592390,
1635980,
2175250,
1723260,
1724440,
1725500,
1732740,
1747830,
1782860,
1799380,
1812153,
1884390,
1898830,
1949010,
2020530,
2055220,
2139269,
2168450,
2175780,
2185930,
2282210,
2920,
3500,
3990,
33100,
33650,
212630,
244930,
251170,
262150,
283290,
288260,
302110,
343464,
360020,
375750,
388880,
404180,
460060,
481180,
497850,
509250,
543870,
547850,
564040,
568320,
623360,
654990,
657990,
867240,
660160,
668590,
672970,
674750,
695290,
704910,
709920,
742300,
751340,
751490,
753930,
776000,
813450,
851730,
853200,
1579850,
904400,
985890,
1034910,
1048660,
1079630,
1101140,
1112890,
1116780,
1142880,
1143851,
1162430,
1184411,
1218890,
1237523,
1245590,
1247010,
1287059,
1296510,
1329790,
1330480,
1361700,
1381440,
1395720,
1455910,
1481440,
1510460,
1522950,
1536210,
1543240,
1546400,
1572340,
1575300,
1579020,
1591490,
1653770,
1698520,
1711181,
1751590,
1930960,
1934330,
1961250,
1983330,
1992250,
2111860,
2222750,
1773801,
258270,
259170,
260130,
262120,
284770,
294540,
298030,
303720,
316966,
318130,
327450,
331390,
344850,
355890,
379400,
401760,
401920,
1610720,
1230274,
418070,
441440,
448160,
460420,
463270,
466000,
542160,
548570,
549170,
560170,
573600,
573832,
642770,
646470,
646530,
657690,
719210,
733210,
751880,
44650,
754120,
755950,
798390,
802860,
843810,
893180,
910490,
925460,
931860,
967288,
976500,
982590,
984180,
994500,
1002100,
1010820,
1024700,
1058380,
1512590,
1088290,
1100930,
1118070,
1148290,
1158270,
1180721,
1185910,
1211171,
1212410,
1212940,
1222210,
1235754,
1345740,
1349000,
1388770,
1475840,
1480480,
1489800,
1508630,
1681010,
1705930,
1716940,
1729610,
1803780,
1825350,
1826910,
1829592,
1842510,
1847550,
1867740,
1904650,
1919470,
1994720,
2025320,
2114760,
2126870,
567240,
2126990,
2140250,
2152690,
2154970,
2181000,
2220070,
2250340,
27000,
55398,
57690,
204340,
215690,
225824,
240360,
249650,
259060,
277430,
573040,
284460,
285380,
322190,
347950,
360620,
404590,
415670,
426690,
445991,
471650,
486510,
517780,
552160,
556060,
563200,
898340,
574090,
608120,
613190,
628050,
655080,
661990,
703730,
730261,
744750,
760720,
765810,
787040,
801750,
814740,
838410,
873870,
892830,
896750,
913160,
920200,
931500,
941570,
949600,
962730,
970640,
981750,
1029331,
1037130,
1069760,
1080220,
1094870,
1126710,
1144410,
1161490,
1191161,
1192450,
1200230,
1202043,
1204220,
1205960,
1244781,
1248360,
1259750,
1294880,
1295190,
1300920,
1360670,
1371427,
1373630,
1391530,
1432200,
1432750,
1453790,
1477950,
1483870,
1499190,
1521440,
1525720,
1536070,
1571460,
1580780,
1584690,
1619080,
1639930,
1684010,
1691970,
1692060,
1711620,
1771360,
1783200,
1822102,
1836160,
1924710,
1925870,
1938860,
1951950,
1967510,
1974220,
2058190,
2059810,
2076810,
2135980,
2216960,
2240110,
1300,
12770,
15190,
15560,
102622,
215374,
221640,
222597,
266840,
281860,
336770,
345820,
355240,
434210,
434370,
450750,
452420,
453690,
465200,
477730,
480900,
500245,
524850,
550331,
550340,
558370,
570900,
572050,
594380,
607400,
625340,
630890,
644200,
663370,
677280,
690370,
733110,
755500,
770200,
778530,
812160,
820730,
821890,
932220,
939960,
951650,
1922550,
1001140,
1014040,
1020340,
1037940,
1049850,
1065730,
1102650,
1133580,
1146690,
1167170,
1198060,
1215050,
1230000,
1230276,
1237524,
1237830,
1258310,
1258910,
1265220,
1266220,
1272790,
1293160,
1318750,
1347920,
1396473,
1464380,
1482910,
1486150,
1550710,
1621670,
1655960,
1658930,
1672210,
1679220,
1689970,
1721870,
1751202,
2090700,
2161720,
2222160,
2230170,
2247680,
3450,
19000,
21680,
35102,
38430,
223100,
235800,
236370,
252370,
273840,
277739,
288520,
290470,
312680,
314330,
333110,
350460,
351320,
354860,
357800,
359390,
361843,
365260,
434460,
445800,
451600,
465990,
467620,
478980,
488760,
523000,
525040,
544710,
557240,
570050,
590390,
600090,
619810,
628750,
657200,
661960,
704710,
720780,
728930,
739190,
773580,
823500,
325993,
61710,
851800,
866770,
906300,
920570,
965820,
980940,
982290,
987230,
1038300,
1042380,
1054430,
1065520,
1066630,
1105890,
1129030,
1163590,
1202050,
1216060,
1216200,
1240130,
1245370,
1289010,
1296540,
1356411,
1365110,
1366091,
1377360,
1407100,
1491000,
1507380,
1608400,
1662140,
1667320,
1711182,
1755870,
1772480,
1782450,
1837330,
1876830,
1906170,
1949960,
1952840,
1952930,
1963210,
2077650,
2116920,
2129280,
2136020,
2157340,
2165980,
2175800,
2193911,
2200570,
2222180,
1763082,
2237800,
2241860,
2261650,
2270350,
7800,
40320,
115200,
209120,
209790,
213230,
222571,
243890,
252130,
292050,
319810,
324250,
357890,
395234,
1890183,
410820,
438150,
465240,
477310,
584383,
612720,
621810,
621927,
625910,
646669,
655910,
670870,
738520,
740550,
781810,
800390,
334420,
866190,
869880,
874040,
878461,
921060,
965350,
970840,
991810,
994280,
1029860,
1047010,
1047640,
1048000,
1054690,
1067590,
1071100,
1083870,
1090182,
1214330,
1216880,
1219860,
1231880,
1249880,
1275600,
1281190,
1336180,
1336430,
1348400,
1352200,
1354830,
1370170,
1386710,
58200,
1457630,
1490060,
1570070,
1578780,
1580800,
1605320,
1621980,
1700690,
1739010,
1743080,
1749200,
1801910,
1804140,
1903730,
1968730,
1984710,
224145,
1996210,
2022180,
2051440,
2095060,
2101110,
2226750,
1700,
37210,
43190,
230150,
250380,
257690,
310470,
319760,
324344,
359610,
373340,
388293,
393220,
405820,
429330,
434730,
448191,
457320,
461430,
463980,
577480,
587520,
588690,
598430,
601050,
630140,
698700,
727570,
751500,
802120,
803150,
820910,
822990,
858040,
878465,
883310,
953690,
1008920,
1018900,
1048950,
1063520,
1087120,
1116210,
15740,
1135300,
1153460,
1174631,
1192340,
1193340,
1198290,
1211209,
1289340,
1294770,
1337100,
1346830,
1379900,
1401480,
1440440,
1444650,
1449450,
1457520,
1473840,
94202,
108726,
1490980,
1494840,
1497230,
1506340,
1517217,
1518790,
1531490,
1592290,
1602930,
1664240,
1712890,
1826860,
1838970,
1848710,
2024230,
2064580,
2076260,
2109850,
2158180,
2219520,
38150,
78000,
91200,
210230,
231740,
235540,
254860,
278460,
294530,
297644,
299070,
301200,
326840,
334270,
347800,
353090,
395990,
398170,
402880,
446310,
458000,
514170,
528052,
554620,
556650,
571410,
585190,
586880,
588300,
616560,
621080,
623070,
631900,
2177500,
654910,
685680,
713560,
721260,
761350,
800342,
858690,
867180,
873610,
893690,
899970,
932210,
964210,
964440,
965300,
976890,
207020,
1009960,
1024400,
1038370,
1076750,
1078280,
1108090,
1144500,
1227890,
1242776,
1252240,
1255151,
1294450,
1304640,
1323470,
1693260,
1342620,
1342740,
1343670,
1387560,
1402920,
1424830,
1437500,
1442070,
1485120,
1527060,
1532250,
1558210,
1612210,
1621476,
1638340,
1646030,
1676380,
1687590,
208690,
393830,
1769640,
1771540,
1804680,
1898290,
1960400,
2000270,
2026550,
2054090,
2072170,
2074480,
3390,
6090,
13000,
20700,
31920,
45200,
233190,
1837920,
242840,
258760,
263560,
285840,
292230,
312280,
337320,
342280,
343440,
356650,
374850,
383270,
393200,
407300,
420100,
420290,
650440,
435840,
443810,
460630,
465360,
482300,
485870,
499440,
517710,
527340,
544610,
556050,
575680,
588190,
599590,
600720,
606480,
641780,
1829582,
661130,
702350,
703940,
717490,
728740,
733460,
757030,
765900,
781010,
792120,
792160,
826010,
941490,
958400,
968870,
988172,
1003400,
1066852,
1080750,
1082250,
1094400,
1103100,
1114460,
1132760,
1138650,
1140120,
1171320,
1177660,
1208880,
1223860,
1249080,
1264170,
1265800,
1282730,
1324410,
1329540,
1329600,
1379020,
1380220,
1427890,
1522930,
1525190,
1542600,
1578960,
1581800,
1614890,
1674170,
1724920,
1767220,
1787100,
1813270,
1867070,
1887020,
1911900,
1996420,
2119940,
2138920,
6010,
11550,
12530,
203650,
220860,
223792,
251850,
259530,
1284880,
269110,
273570,
275350,
292840,
297000,
318330,
320384,
326431,
329010,
354467,
363460,
375250,
416360,
432380,
433580,
434063,
435400,
446540,
446550,
446640,
448370,
452230,
461740,
503450,
529050,
546080,
552440,
567280,
585950,
615610,
629000,
636070,
698640,
724300,
745790,
767240,
781180,
787070,
953330,
966330,
1252990,
993110,
1017350,
1037560,
1049100,
1087424,
1106140,
1135450,
1141220,
1202460,
1217390,
1232130,
1257660,
1260800,
1272580,
1278210,
1347600,
1350350,
1353943,
1396440,
1397030,
1404190,
1437810,
1469690,
1478720,
1479500,
1497020,
1501420,
1508270,
1511870,
1513510,
1553910,
1560270,
1590566,
1592110,
1712370,
1723190,
1728660,
1803960,
1836780,
1837260,
1839660,
1879640,
1930730,
2061230,
2113490,
2162780,
2165690,
2171060,
2172170,
1439490,
238050,
265590,
270510,
292780,
302710,
304950,
340320,
359650,
361290,
412270,
415000,
443460,
451780,
531180,
1253300,
544550,
548421,
552590,
580040,
583930,
584140,
594040,
637050,
681640,
684680,
685670,
691160,
696150,
725120,
735570,
748490,
2078157,
756500,
773500,
788210,
828740,
868423,
895140,
896715,
915310,
920630,
935580,
940310,
965990,
974650,
996370,
1009460,
1031120,
1070550,
1072640,
1097200,
72730,
1104450,
1114220,
1124140,
1132190,
1133950,
1150190,
1189440,
1195480,
1207480,
1213230,
1239050,
1281881,
1287602,
1310510,
1331210,
1336210,
1341160,
1344740,
1366610,
1382790,
1397470,
1411740,
1448030,
1461100,
1471521,
1482340,
1487390,
1500820,
1501490,
1504020,
1545430,
1549240,
1554620,
1587640,
1623700,
1669170,
1711840,
1724010,
1726381,
1737340,
1744910,
1745170,
1763081,
1791790,
1802850,
1810960,
1815931,
1872751,
1874260,
1888350,
1890180,
1943310,
1952250,
2067570,
2075290,
1443065,
2085800,
2090580,
2094190,
2143770,
2206340,
3010,
92800,
210770,
227380,
241300,
245930,
247910,
253030,
253840,
257371,
270790,
289420,
295690,
295750,
302130,
316560,
316965,
321960,
327030,
337850,
349730,
361100,
379610,
387980,
406150,
409920,
410850,
422400,
428460,
446390,
447200,
474765,
495890,
529100,
538000,
548680,
569716,
573060,
619780,
625172,
726630,
742150,
748480,
761591,
772290,
811320,
832320,
844040,
854750,
861732,
886730,
897030,
951260,
951430,
978951,
979131,
1038450,
1044220,
1051700,
1052580,
1108740,
1144440,
1145450,
1153430,
1162600,
1198850,
1202160,
1242752,
1282210,
1282650,
1288490,
1307540,
1354540,
1371404,
1389650,
1557850,
1570180,
1592520,
1599760,
1629000,
1631090,
1633660,
1701600,
1705020,
1784890,
1785000,
1798080,
1884780,
1888720,
1920540,
1938680,
1952170,
2009550,
2089710,
2096310,
2133530,
2149870,
2182660,
2184791,
2203730,
2218370,
32630,
43100,
214991,
216260,
224144,
252450,
278100,
286000,
286750,
293880,
298610,
311660,
318600,
359491,
366320,
376680,
378800,
399140,
403063,
420490,
449730,
450810,
451650,
467810,
489660,
495160,
505740,
513520,
556210,
314970,
558420,
564150,
571010,
588230,
624550,
644080,
678440,
691110,
705870,
732890,
748890,
764050,
809730,
850260,
852110,
861881,
870273,
887960,
914750,
952420,
954103,
1023700,
1035990,
403870,
1055610,
1058770,
1087421,
1094030,
1103740,
1134710,
1144645,
1198460,
1200550,
1229900,
1250690,
1261130,
1282550,
1286510,
1300310,
1324350,
1324970,
1327920,
1346460,
1361010,
1413990,
1432500,
1478650,
1492420,
1500940,
1522080,
1550650,
1573730,
1691460,
1699280,
1699860,
1710580,
1740680,
1742450,
1748230,
1768280,
1776850,
1032670,
1779070,
1799480,
1815530,
1861230,
1914490,
2003220,
2015180,
2085920,
2091930,
2139267,
2180430,
2209680,
2220810,
2229990,
4720,
18020,
23450,
1269370,
203210,
244810,
245050,
262960,
271820,
284240,
289950,
318350,
339910,
348680,
349250,
353070,
354620,
367870,
384020,
386900,
404040,
416550,
444130,
464780,
464880,
525690,
540060,
562220,
562399,
565720,
570680,
589500,
598700,
618080,
619583,
653580,
658160,
663580,
664000,
677020,
740090,
755470,
758080,
819480,
821940,
858630,
869350,
872750,
877620,
883080,
887060,
898590,
905050,
910880,
915490,
922710,
941959,
941973,
971040,
1046770,
972770,
974400,
978670,
1005300,
1076880,
1079460,
1094390,
1101670,
1113030,
1132070,
1141320,
1162990,
1174640,
1218210,
1242778,
1276750,
1287082,
1307580,
1315200,
1332420,
1341220,
1345370,
1351390,
1544405,
1563180,
1575450,
1597480,
1598370,
1619350,
1641660,
1806000,
1843010,
1846791,
1906240,
1925970,
1969530,
2020510,
2094810,
2123100,
2171310,
2175700,
2215320,
2251130,
34330,
70660,
210945,
217790,
228600,
266510,
273500,
278530,
302750,
1037890,
329970,
335350,
347620,
359400,
363330,
375120,
405830,
435360,
447220,
456600,
484900,
485900,
514180,
517720,
1167550,
555630,
587470,
603530,
620890,
621922,
662540,
672270,
710710,
720280,
735580,
744050,
770974,
792710,
1221790,
793350,
825060,
838310,
850000,
890400,
891730,
911550,
940680,
1018020,
1025410,
1055310,
1084220,
1116110,
1125630,
1151070,
1162202,
1285060,
1316110,
1420350,
1526180,
1547160,
1549670,
1643351,
1643355,
1660860,
1724940,
1768920,
1772810,
1792980,
1812150,
1835060,
1840730,
1844170,
1848450,
1867810,
431280,
1868000,
1871620,
1984350,
2059480,
2073540,
2087000,
2110510,
2260420,
1510,
10680,
203510,
209690,
226860,
230090,
2078172,
238210,
258520,
272010,
275590,
288140,
289300,
302360,
304850,
317590,
319018,
329110,
336240,
345540,
355530,
364470,
366240,
372330,
372350,
394160,
450812,
457530,
486380,
548840,
561260,
565040,
577990,
582330,
610750,
636501,
683940,
685240,
743890,
761590,
779934,
786580,
788270,
806900,
822930,
843020,
854070,
870280,
906390,
912900,
930200,
946010,
980480,
998470,
1013300,
1093520,
1105410,
1127840,
1146310,
1159500,
1200570,
1205260,
1230800,
1242773,
1245200,
622980,
1257170,
1258460,
1265120,
1267940,
1304090,
1308180,
1371690,
1499660,
1505770,
1524671,
1530140,
1534030,
1585813,
1612810,
1628440,
1671420,
1694420,
1719390,
1801650,
1829450,
1905940,
1933740,
1936360,
1947011,
1949476,
1964260,
2078171,
2106700,
2287760,
18050,
95300,
201802,
204388,
213210,
214570,
233840,
625050,
290300,
297831,
337480,
362680,
395232,
402560,
402990,
425580,
434420,
442210,
446020,
485360,
485510,
493060,
503270,
515130,
838390,
574180,
589200,
642240,
680380,
697650,
723390,
727850,
732860,
734980,
748680,
768240,
779430,
798290,
804647,
815780,
822760,
908560,
922500,
942210,
951330,
1087420,
1099581,
1113550,
1139940,
1143850,
1162207,
1166840,
1235755,
1235758,
1237770,
1241510,
1259440,
1282410,
1301720,
1313940,
1337010,
1361680,
1442650,
1465260,
1469620,
1491510,
1494670,
1505540,
1506680,
1507740,
1528460,
1573130,
1591870,
1613470,
1665080,
628170,
1732800,
1839940,
1862690,
1945560,
1953490,
1971770,
1975660,
1983244,
2011704,
2050530,
2050540,
2057430,
2105100,
2167454,
2215840,
300,
40330,
44660,
63900,
215470,
239070,
248570,
270010,
272620,
284000,
284020,
293900,
297515,
320363,
340000,
349300,
349770,
358290,
374380,
409600,
433280,
1933990,
458730,
461870,
492230,
505170,
522130,
539470,
612930,
691830,
729570,
732930,
738710,
756080,
766730,
769710,
789460,
799510,
812070,
823130,
840390,
2086160,
840800,
841770,
850980,
854250,
884000,
900050,
914010,
923260,
959880,
1020590,
1020800,
1048920,
1084520,
1101760,
1136730,
1142080,
1145690,
1157700,
1218280,
1220150,
1233250,
1265870,
1270620,
1285160,
1289451,
1299400,
1335530,
1353945,
1375250,
1399240,
1437000,
1444920,
1466680,
1478410,
1497160,
1537993,
1549550,
1575885,
1631640,
1656600,
1662505,
1687760,
1694260,
1698690,
1758910,
1772310,
1778720,
1809770,
2005311,
2062240,
2137200,
2141730,
2149480,
2840,
3020,
71000,
94303,
215535,
227860,
231330,
244890,
250990,
258810,
299680,
317300,
318511,
324680,
336760,
339330,
341730,
383230,
395236,
397780,
406850,
425210,
428540,
464840,
467400,
495280,
500214,
537330,
539660,
553640,
554220,
606710,
609490,
650330,
655100,
663210,
706020,
724490,
741150,
757300,
779290,
787670,
812550,
842150,
853450,
912170,
926990,
974740,
980210,
1019931,
1028703,
1032390,
1056840,
1109205,
1116770,
1144180,
1181530,
1192910,
1215320,
1235830,
1241570,
1242756,
1271400,
1291400,
1295740,
1302860,
1325890,
1368950,
1419040,
1423600,
1441400,
1446991,
1473550,
1492620,
1517970,
1576370,
1599880,
1600370,
1612520,
1708550,
1711420,
1734230,
312410,
1736300,
1739020,
1777750,
1797960,
1849570,
1879710,
1927110,
1946070,
1962770,
1998977,
2012610,
2113570,
2117950,
2134640,
2256230,
8880,
12500,
209540,
211400,
222940,
267784,
277775,
293680,
310700,
316790,
334310,
356831,
358020,
380120,
382466,
383690,
397690,
415480,
418810,
422480,
434067,
440520,
720620,
475550,
514290,
536280,
537450,
548850,
558450,
575300,
576810,
580180,
594130,
601220,
610370,
649600,
668360,
673800,
686711,
702990,
726050,
774091,
785790,
831570,
855550,
