model,fold-1_execution_time,fold-2_execution_time,fold-3_execution_time,fold-4_execution_time,fold-5_execution_time,execution_time_mean,execution_time_std
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/distiluse-base-multilingual-cased-v2;embedding_model_kwargs=None;embed_with=abstract;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),545.756757736206,577.8468284606934,569.9247488975525,576.2060751914978,574.3412981033325,568.8151416778564,11.82925160242803
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 1.0, 'q': 1.0, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",546.8160927295685,579.981433391571,567.4105951786041,575.8546147346497,574.1646208763123,568.8454713821411,11.736979895106934
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 0.8, 'q': 0.6, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",543.748724937439,576.9090270996094,571.2245194911957,569.3736057281494,569.7772853374481,566.2066325187683,11.54865648657095
"EPHEN based model + cosine similarity;embedding_model=complEx;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 100, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",948.8507046699524,965.1195361614227,1015.7499678134918,997.3447453975677,1017.5489764213562,988.9227860927582,27.504371533223043
"EPHEN based model + cosine similarity;embedding_model=distMult;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 50, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",917.0330555438995,935.3334240913391,972.6438353061676,953.2152235507965,958.9796214103699,947.4410319805145,19.354073625779094
"EPHEN based model + cosine similarity;embedding_model=rESCAL;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 50, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",1071.1434407234192,1068.1857895851135,1121.7554507255554,1122.273731470108,1114.632135629654,1099.59810962677,24.607135392825217
"EPHEN based model + cosine similarity;embedding_model=rotatE;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 200, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",1758.2761878967285,1803.5573453903198,1822.4387061595917,1824.1126117706299,1830.6563942432404,1807.808249092102,26.356841699066177
"EPHEN based model + cosine similarity;embedding_model=transD;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",1358.8336191177368,1361.958662033081,1405.8848640918732,1407.0898287296295,1411.3423206806183,1389.0218589305878,23.463852785826177
"EPHEN based model + cosine similarity;embedding_model=transE;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'scoring_fct_norm': 1, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",884.7323343753815,903.3959665298462,946.398078918457,937.843249797821,948.2139856815338,924.1167230606079,25.47953784616002
"EPHEN based model + cosine similarity;embedding_model=transH;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'scoring_fct_norm': 2, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",1193.2975952625275,1223.116691350937,1263.6541349887848,1249.3779170513153,1262.1276302337646,1238.3147937774659,26.792000930095178
"EPHEN based model + cosine similarity;embedding_model=transR;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'relation_dim': 90, 'scoring_fct_norm': 2, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",1709.2251937389374,1734.7698767185211,1767.575443983078,1778.8125829696655,1783.5309190750122,1754.7828032970428,28.43782391993595
"EPHEN based model + cosine similarity;embedding_model=tuckER;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 200, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",4362.418210983276,4363.8422174453735,4463.720299959183,4554.664426088333,4482.500020265579,4445.429034948349,73.74063288474852
