model,fold-1_execution_time,fold-2_execution_time,fold-3_execution_time,fold-4_execution_time,fold-5_execution_time,execution_time_mean,execution_time_std
TuckER based model + cosine similarity;embedding_dim=200;relation_dim=None;dropout_0=0.3;dropout_1=0.4;dropout_2=0.5;apply_batch_normalization=True;relation_initializer=None;core_tensor_initializer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),375.8213460445404,380.6926097869873,381.822598695755,383.4839622974396,385.66953015327454,381.49800939559935,3.2961834871446802
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/distiluse-base-multilingual-cased-v2;embedding_model_kwargs=None;embed_with=abstract;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),94.82580471038818,102.26930642127991,90.85088539123535,91.5994782447815,93.78520202636719,94.66613535881042,4.063748668737327
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 1.0, 'q': 1.0, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",96.02386784553528,95.79539442062378,98.88545227050781,96.58205580711365,97.02742505073547,96.86283907890319,1.0991089790918804
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 0.8, 'q': 0.6, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",93.65452408790588,94.12768316268921,95.03063297271729,98.0593900680542,94.57943320274353,95.09033269882202,1.5535845333151193
"EPHEN based model + cosine similarity;embedding_model=complEx;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 100, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",114.38560199737549,116.13862037658691,121.27916669845581,119.9593334197998,119.53135704994202,118.25881590843201,2.574127221104628
"EPHEN based model + cosine similarity;embedding_model=distMult;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 50, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",118.34382200241089,119.90379619598389,125.23503041267395,120.38428854942322,126.28744864463806,122.030877161026,3.1373588282349942
"EPHEN based model + cosine similarity;embedding_model=rESCAL;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 50, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",124.93886399269104,124.8081123828888,131.21431803703308,130.2830092906952,128.9550130367279,128.0398633480072,2.683534108143833
"EPHEN based model + cosine similarity;embedding_model=rotatE;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 200, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",175.06499814987183,177.34701919555664,180.32695603370667,180.33054542541504,181.66017937660217,178.94593963623046,2.4004037262885105
"EPHEN based model + cosine similarity;embedding_model=transD;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",144.92744326591492,150.22052145004272,147.53112411499023,149.00929307937622,150.37552189826965,148.41278076171875,2.019950594090111
"EPHEN based model + cosine similarity;embedding_model=transE;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'scoring_fct_norm': 1, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",109.855051279068,111.31304502487183,116.0298056602478,112.40427088737488,114.61895513534546,112.8442255973816,2.225795249685205
"EPHEN based model + cosine similarity;embedding_model=transH;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'scoring_fct_norm': 2, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",134.65379810333252,138.930988073349,141.33100271224976,145.58134245872498,142.7471034526825,140.64884696006774,3.6902351841753855
"EPHEN based model + cosine similarity;embedding_model=transR;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 150, 'relation_dim': 90, 'scoring_fct_norm': 2, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",192.23265099525452,195.97665905952454,197.19499444961548,199.24898409843445,198.11211347579956,196.5530804157257,2.412836767496229
"EPHEN based model + cosine similarity;embedding_model=tuckER;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 200, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",446.26938939094543,451.30324935913086,453.814071893692,456.2473876476288,457.55428075790405,453.0376758098602,4.003066259223072
